STAND_ID,PLOT,BAF,FLAG,C/M ,TREE,SPECIES,DBH,TOTHT,CR,VEG_pct,REPROD_COUNT,SNAGS_CLASS,LOG1_GRADE,LOG1 _LN,LOG2_GRADE,LOG2 _LN,LOG3_GRADE,LOG3_LN,DEFECT_B,DEFECT_M,DEFECT_T,COMMENTS,AGE,
6.1,2,20,R,C,,PP ,2,8,30,,1,,,,,,,,,,,,,
6.1,2,20,R,C,,PP ,3,12,30,,1,,,,,,,,,,,,,
6.1,2,20,R,C,,PP ,0,3,50,,1,,,,,,,,,,,,,
6.1,2,20,R,C,,WJ,1,6,80,,1,,,,,,,,,,,,,
6.1,3,20,T,M,1,PP,25,63,80,,,,P5,16,P5,16,P5,16,,,,,,
6.1,3,20,V,C,,G,,,,50,,,,,,,,,,,,,,
6.1,3,20,V,C,,H,,,,5,,,,,,,,,,,,,,
6.1,3,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,3,20,R,C,,,,,,0,1,,,,,,,,,,,,,
4,23,20,T,C,2,PP,,,,,,,,,,,,,,,,,,
6,5,20,T,C,1,DF,,,,,,,,,,,,,,,,,,
6,5,20,T,C,2,PP,,,,,,,,,,,,,,20,,,,
6,5,20,T,C,3,PP,,,,,,,,,,,,,,,,,,
6,5,20,V,C,,G,,,,75,,,,,,,,,,,,,,
6,5,20,V,C,,H,,,,20,,,,,,,,,,,,,,
6,5,20,V,C,,S,,,,,,,,,,,,,,,,,,
6,6,20,T,M,1,PP,24,100,40,,,,E4,32,ZZ,6,P4,16,P5,16,,,,
6,6,20,T,M,2,PP,36,128,50,,,,E4,36,P5,16,P5,16,P5,16,,,,
6,6,20,T,M,3,PP,20,101,30,,,,E4,32,P4,16,ZZ,6,P5,16,,,,
6,6,20,T,M,4,DF,19,98,50,,,,D3,16,D3,16,D3,16,,,,,,
6,6,20,T,M,5,DF,19.4,90,50,,,,D3,16,D3,16,D3,16,,,,,,
6,6,20,T,M,6,DF,18.4,87,40,,,,D3,16,D3,16,D3,16,,,,,,
6,6,20,T,M,7,DF,19.4,88,40,,,,D3,16,D3,16,D3,16,,,,,,
6,6,20,T,M,8,PP,22,98,30,,,,E4,34,ZZ,6,P5,16,P5,16,,,,
6,6,20,V,C,,G,,,,50,,,,,,,,,,,,,,
6,6,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6,6,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6,6,20,R,C,,DF,,2,100,,1,,,,,,,,,,,,,
6,7,20,T,C,1,PP,16,,,,,,,,,,,,,,,,,
6,7,20,T,C,2,DF,14.3,,,,,,,,,,,,,,,,,
6,7,20,T,C,3,DF,19,,,,,,,,,,,,,,,,,
6,7,20,T,C,4,PP,17.2,,,,,,,,,,,,,,,,,
6,7,20,V,C,,G,,,,60,,,,,,,,,,,,,,
6,7,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6,7,20,V,C,,S,,,,5,,,,,,,,,,,,,,
6,8,20,T,C,1,PP,18,,,,,,,,,,,,,,,,,
6,8,20,T,C,2,PP,25.5,,,,,,,,,,,,,,,,,
6,8,20,T,C,3,PP,10,,,,,,,,,,,,,,,,,
6,8,20,T,C,4,PP,12,,,,,,,,,,,,,,,,,
6,8,20,T,C,5,PP,24,,,,,,,,,,,,,,,,,
6,8,20,T,C,6,PP,11,,,,,,,,,,,,,,,,,
6,8,20,T,C,7,PP,5.5,,,,,,,,,,,,,,,,,
6,8,20,R,C,,,0,,,,1,,,,,,,,,,,,,
6,8,20,V,C,,G,,,,10,,,,,,,,,,,,,,
6,8,20,V,C,,H,,,,20,,,,,,,,,,,,,,
6,8,20,V,C,,S,,,,5,,,,,,,,,,,,,,
6.1,4,20,T,C,1,,0,,,,,,,,,,,,,,,,,
6.1,4,20,V,C,,G,,,,10,,,,,,,,,,,,,,
6.1,4,20,V,C,,H,,,,5,,,,,,,,,,,,,,
6.1,4,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6,9,20,T,M,1,PP,17,85,40,,,,D3,16,ZZ ,6,D3,16,D3,16,,,,
6,9,20,T,M,2,PP,7.3,48,20,,,,PWD,16,,,,,,,,,,
6,9,20,T,M,3,DF,15,97,40,,,,D3,16,D3,16,D3,16,,,,,,
6,9,20,T,M,4,DF,18,101,50,,,,D2,16,D3,16,D3,16,D3,16,,,,
6,9,20,R,C,,DF,3,26,90,,1,,,,,,,,,,,,,
6,9,20,R,C,,DF,0,2,90,,1,,,,,,,,,,,,,
6,9,20,V,C,,G,,,,30,,,,,,,,,,,,,,
6,9,20,V,C,,H,,,,40,,,,,,,,,,,,,,
6,9,20,V,C,,S,,,,15,,,,,,,,,,,,,,
6,16,20,T,C,1,DF,14,,,,,,,,,,,,,,,,,
6,16,20,T,C,2,DF,15,,,,,,,,,,,,,,,,,
6,16,20,T,C,3,PP ,10,,,,,,,,,,,,,,,,,
6,16,20,T,C,4,DF,12,,,,,,,,,,,,,,,,,
6,16,20,T,C,5,DF,27,,,,,,,,,,,,,,,,,
6,16,20,T,C,6,DF,25,,,,,,,,,,,,20,,,pitch ,,
6,16,20,R,C,,,0,,,,1,,,,,,,,,,,,,
6,16,20,V,C,,G,,,,60,,,,,,,,,,,,,,
6,16,20,V,C,,H,,,,30,,,,,,,,,,,,,,
6,16,20,V,C,,S,,,,10,,,,,,,,,,,,,,
6,15,20,T,M,1,DF ,11,50,90,,,,D3,16,,,,,,,,,,
6,15,20,T,M,2,DF ,13,55,90,,,,D3,16,D3,16,,,,,,,,
6,15,20,T,M,3,DF ,20,80,80,,,,D3,16,D3,16,D3,16,,,,,,
6,15,20,T,M,4,DF ,18,,,,,,D3,16,D3,16,,,,,,bt,,
6,15,20,T,M,5,PP ,9,,,,,,PWD ,16,,,,,,,,,,
6,15,20,T,M,6,DF ,36,,,,,,D3,32,,,,,,,,"bt, pitch ",,
6,15,20,R,C,,,0,,,,1,,,,,,,,,,,,,
6,15,20,V,C,,G,,,,70,,,,,,,,,,,,,,
6,15,20,V,C,,H,,,,20,,,,,,,,,,,,,,
6,15,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,14,20,T,C,1,PP,31,,,,,,,,,,,,,,,,,
6.1,14,20,T,C,2,DF ,19,,,,,,,,,,,,,,,,,
6.1,14,20,T,C,3,DF,24,,,,,,,,,,,,50,,,pitch,,
6.1,14,20,V,C,,G,,,,65,,,,,,,,,,,,,,
6.1,14,20,V,C,,H,,,,45,,,,,,,,,,,,,,
6.1,14,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6,13,20,T,C,1,PP ,16,,,,,,,,,,,,,,,,,
6,13,20,T,C,2,PP ,10,,,,,,,,,,,,,,,,,
6,13,20,T,C,3,PP ,20,,,,,,,,,,,,,,,,,
6,13,20,T,C,4,PP ,7,,,,,,,,,,,,,,,,,
6,13,20,T,C,5,PP ,10,,,,,,,,,,,,,,,,,
6,13,20,T,C,6,PP ,14,,,,,,,,,,,,,,,,,
6,13,20,T,C,7,PP ,16,,,,,,,,,,,,,,,,,
6,13,20,R,C,,,,,,,1,,,,,,,,,,,,,
6,13,20,V,C,,G,,,,60,,,,,,,,,,,,,,
6,13,20,V,C,,H,,,,30,,,,,,,,,,,,,,
6,13,20,V,C,,S,,,,10,,,,,,,,,,,,,,
6,22,20,T,C,1,WJ,12,,,,,,,,,,,,,,,,,
6,22,20,T,C,2,DF,17,,,,,,,,,,,,,,,,,
6,22,20,T,C,3,PP,29,,,,,,,,,,,,,30,,fork top,,
6,22,20,R,C,,DF,0,1,,,1,,,,,,,,,,,,,
6,22,20,V,C,,G,,,,65,,,,,,,,,,,,,,
6,22,20,V,C,,H,,,,20,,,,,,,,,,,,,,
6,22,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,21,20,T,M,1,PP,30,85,60,,,,E4,34,P4,16,ZZ,20,,,,,,
6.1,21,20,T,M,2,PP,41,104,60,,,,E4,34,P4,32,P5,16,,,,,,
6.1,21,20,R,C,,,,,,,1,,,,,,,,,,,,,
6.1,21,20,V,C,,G,,,,20,,,,,,,,,,,,,,
6.1,21,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6.1,21,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,20,20,T,C,,PP,40,,,,,,,,,,,,,,,,,
6.1,20,20,T,C,,PP,37,,,,,,,,,,,,,,,,,
6.1,20,20,T,C,,PP,38,,,,,,,,,,,,,,,,,
6.1,20,20,R,C,,,,,,,1,,,,,,,,,,,,,
6.1,20,20,V,C,,G,,,,0,,,,,,,,,,,,,,
6.1,20,20,V,C,,H,,,,0,,,,,,,,,,,,,,
6.1,20,20,V,C,,S,,,,10,,,,,,,,,,,,,,
6,19,20,T,C,1,PP,11,,,,,,,,,,,,,,,,,
6,19,20,T,C,2,PP,14,,,,,,,,,,,,,,,,,
6,19,20,T,C,3,PP,3,,,,,,,,,,,,,,,,,
6,19,20,T,C,4,PP,15,,,,,,,,,,,,,,,,,
6,19,20,T,C,5,PP,19,,,,,,,,,,,,,,,,,
6,19,20,T,C,6,PP,16,,,,,,,,,,,,,,,,,
6,19,20,R,C,,WJ,2,10,80,,1,,,,,,,,,,,,,
6,19,20,V,C,,G,,,,30,,,,,,,,,,,,,,
6,19,20,V,C,,H,,,,30,,,,,,,,,,,,,,
6,19,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,24,20,T,M,1,PP,18,47,80,,,,P5,16,P5,16,,,,,,rock scree,,
6.1,24,20,R,C,,,,,,,1,,,,,,,,,,,,,
6.1,24,20,V,C,,G,,,,5,,,,,,,,,,,,,,
6.1,24,20,V,C,,H,,,,0,,,,,,,,,,,,,,
6.1,24,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6.1,23,20,T,C,1,PP,21,,,,,,,,,,,,,,,,,
6.1,23,20,T,C,2,PP,26,,,,,,,,,,,,,,,,,
6.1,23,20,T,C,3,PP,19,,,,,,,,,,,,,,99,fork,,
6.1,23,20,R,C,,WJ,0,1,90,,1,,,,,,,,,,,,,
6.1,23,20,V,C,,G,,,,10,,,,,,,,,,,,,,
6.1,23,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6.1,23,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6,18,20,T,M,1,DF,17,94,50,,,,E4,34,P5,16,,,,,,,,
6,18,20,T,M,2,DF,17,94,50,,,,E4,34,P5,16,,,,,,,,
6,18,20,T,M,3,DF,15,77,50,,,,E4,34,P5,16,,,,,,,,
6,18,20,T,M,4,DF,21,95,40,,,,E4,34,P5,16,P5,16,,,,,,
6,18,20,T,M,5,DF,19,83,40,,,,E4,34,P5,16,,,,,,,,
6,18,20,T,M,6,DF,14,76,50,,,,E4,34,P5,16,,,,,,,,
6,18,20,T,M,7,DF,16,90,40,,,,E4,34,P5,16,P5,16,,,,,,
6,18,20,T,M,8,DF,17,83,40,,,,E4,34,P5,16,,,,,,,,
6,18,20,R,C,,,,,,,1,,,,,,,,,,,,,
6,18,20,V,C,,G,,,,5,,,,,,,,,,,,,,
6,18,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6,18,20,V,C,,S,,,,0,,,,,,,,,,,,,,
6,12,20,T,M,1,PP,14,70,50,,,,P5 ,16,P5,16,,,,,,,,
6,12,20,T,M,2,PP,4,24,40,,,,ZZ,24,,,,,,,,,,
6,12,20,R,C,,PP ,3,8,50,,1,,,,,,,,,,,,,
6,12,20,V,C,,G,,,,10,,,,,,,,,,,,,,
6,12,20,V,C,,H,,,,20,,,,,,,,,,,,,,
6,12,20,V,C,,S,,,,5,,,,,,,,,,,,,,
6,11,20,T,C,1,PP,16,,,,,,,,,,,,,,,,,
6,11,20,T,C,2,PP,19,,,,,,,,,,,,,,,,,
6,11,20,T,C,3,PP,13,,,,,,,,,,,,,,,,,
6,11,20,T,C,4,PP,20,,,,,,,,,,,,,,,,,
6,11,20,T,C,5,PP,18,,,,,,,,,,,,,,,,,
6,11,20,T,C,6,PP,24,,,,,,,,,,,,,,,,,
6,11,20,T,C,7,PP,17,,,,,,,,,,,,,,,,,
6,11,20,T,C,8,PP,23,,,,,,,,,,,,,,50,fk,,
6,11,20,T,C,9,PP,20,,,,,,,,,,,,,,30,fk,,
6,11,20,T,C,10,PP,18,,,,,,,,,,,,,,20,fk,,
6,11,20,R,C,,,,,,,1,,,,,,,,,,,,,
6,11,20,V,C,,G,,,,40,,,,,,,,,,,,,,
6,11,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6,11,20,V,C,,S,,,,50,,,,,,,,,,,,,,
6,17,20,T,C,1,PP ,13,,,,,,,,,,,,,,,,,
6,17,20,T,C,2,PP ,19,,,,,,,,,,,,,,,in the creek,,
6,17,20,T,C,3,PP ,18,,,,,,,,,,,,,,,,,
6,17,20,T,C,4,PP ,15,,,,,,,,,,,,,,,,,
6,17,20,T,C,5,PP ,15,,,,,,,,,,,,,,,,,
6,17,20,T,C,6,PP ,20,,,,,,,,,,,,,,,,,
6,17,20,T,C,7,PP ,14,,,,,,,,,,,,,20,,fk,,
6,17,20,T,C,8,PP ,18,,,,,,,,,,,,,,,,,
6,17,20,R,C,,,,,,,1,,,,,,,,,,,,,
6,17,20,V,C,,G,,,,,,,,,,,,,,,,,,
6,17,20,V,C,,H,,,,,,,,,,,,,,,,,,
6,17,20,V,C,,S,,,,90,,,,,,,,,,,,,,
6,10,20,T,C,1,PP,18,,,,,,,,,,,,,,,,,
6,10,20,T,C,2,PP ,25,,,,,,,,,,,,,,,,,
6,10,20,T,C,3,PP ,41,,,,,,,,,,,,,,,,,
6,10,20,R,C,,WJ,1,7,5,,1,,,,,,,,,,,,,
6,10,20,V,C,,G,,,,10,,,,,,,,,,,,,,
6,10,20,V,C,,H,,,,10,,,,,,,,,,,,,,
6,10,20,V,C,,S,,,,20,,,,,,,,,,,,,,
14.1,1,13.61,T,C,1,PP,12,,,,,,,,,,,,10,,,,,
14.1,1,13.61,T,C,2,PP,13,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,3,PP,8,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,4,PP,15,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,5,PP,16,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,6,PP,12,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,7,PP,14,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,8,PP,15,,,,,,,,,,,,,,,,,
14.1,1,13.61,T,C,9,PP,19,,,,,,,,,,,,10,,,,,
14.1,1,13.61,R,C,,PP,4,28,3,,1,,,,,,,,,,,,,
14.1,1,13.61,V,C,,G,,,,60,,,,,,,,,,,,,,
14.1,1,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14.1,1,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
14.1,2,13.61,T,C,1,PP ,14,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,2,PP ,12,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,3,PP ,10,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,4,PP ,8,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,5,PP ,24,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,6,PP ,15,,,,,,,,,,,,,,,,,
14.1,2,13.61,T,C,7,PP,13.2,,,,,,,,,,,,,,,,,
14.1,2,13.61,R,C,,PP,4,20,70,,1,,,,,,,,,,,,,
14.1,2,13.61,R,C,,WJ,2,8,60,,1,,,,,,,,,,,,,
14.1,2,13.61,R,C,,WJ,3,12,50,,1,,,,,,,,,,,,,
14.1,2,13.61,V,C,,G,,,,4,,,,,,,,,,,,,,
14.1,2,13.61,V,C,,H,,,,0,,,,,,,,,,,,,,
14.1,2,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
14,3,13.61,T,M,1,PP ,17,,,,,,P5,24,,,,,,,99,,,
14,3,13.61,T,M,2,PP ,17,79,50,,,,E4,36,P5,16,,,,,,,,
14,3,13.61,T,M,3,PP ,29,96,40,,,,E4,36,P5,16,,,,,,,,
14,3,13.61,T,M,4,PP ,16,66,30,,,,P5,16,P5,16,,,,,,,,
14,3,13.61,T,M,5,PP ,26,86,40,,,,E4,32,P5,16,,,,,,,,
14,3,13.61,T,M,6,PP ,17,76,50,,,,E4,34,P5,16,,,,,,,,
14,3,13.61,T,C,7,WJ,13,69,40,,,,,,,,,,,,,,,
14,3,13.61,T,M,8,PP,23,70,40,,,,P4,24,P5,16,,,,,,,,
14,3,13.61,T,C,9,PP,12.2,,,,,,,,,,,,,,,,,
14,3,13.61,T,C,10,PP,19.4,,,,,,,,,,,,,,,,,
14,3,13.61,T,C,11,PP,20.9,,,,,,,,,,,,,,,,,
14,3,13.61,V,C,,,,,,10,,,,,,,,,,,,,,
14,3,13.61,V,C,,,,,,5,,,,,,,,,,,,,,
14,3,13.61,V,C,,,,,,5,,,,,,,,,,,,,,
14.1,4,13.61,T,C,1,PP ,18,,,,,,,,,,,,,,,,,
14.1,4,13.61,T,C,2,PP ,17,,,,,,,,,,,,,,,,,
14.1,4,13.61,T,C,3,WJ,19,,,,,,,,,,,,,,,,,
14.1,4,13.61,T,C,4,PP ,9,,,,,,,,,,,,,,,,,
14.1,4,13.61,T,C,5,PP,14.5,,,,,,,,,,,,,,,,,
14.1,4,13.61,T,C,6,PP,17,,,,,,,,,,,,,,,,,
14.1,4,13.61,R,C,,,,,,,1,,,,,,,,,,,,,
14.1,4,13.61,V,C,,G,,,,10,,,,,,,,,,,,,,
14.1,4,13.61,V,C,,H,,,,0,,,,,,,,,,,,,,
14.1,4,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
14,5,13.61,T,C,1,WJ,9,,,,,,,,,,,,,,,,rock,
14,5,13.61,T,C,2,WJ,11,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,3,PP,20,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,4,PP,8.5,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,5,PP,16.7,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,6,PP,24.1,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,7,PP,26,,,,,,,,,,,,,,,,,
14,5,13.61,T,C,8,PP,24.1,,,,,,,,,,,,,,,,,
14,5,13.61,R,C,,,,,,,1,,,,,,,,,,,,,
14,5,13.61,V,C,,G,,,,15,,,,,,,,,,,,,,
14,5,13.61,V,C,,H,,,,0,,,,,,,,,,,,,,
14,5,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
14,6,13.61,T,M,1,PP ,16,67,50,,,,E4,32,PWD,16,,,,,,fk,,
14,6,13.61,T,M,2,PP ,18,66,50,,,,E4,36,,,,,,,,,,
14,6,13.61,T,M,3,PP ,15,62,50,,,,P5,16,P5,16,,,,,,,,
14,6,13.61,T,C,4,PP,17,,,,,,,,,,,,10,10,10,,,
14,6,13.61,T,C,5,PP,15,,,,,,,,,,,,,,,,,
14,6,13.61,R,C,,WJ,0,2,80,,1,,,,,,,,,,,,,
14,6,13.61,V,C,,G,,,,40,,,,,,,,,,,,,,
14,6,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14,6,13.61,V,C,,S,,,,10,,,,,,,,,,,,,,
14,7,13.61,T,C,1,PP,18,,,,,,,,,,,,,,,,,
14,7,13.61,T,C,2,PP,18,,,,,,,,,,,,,,,,,
14,7,13.61,T,C,3,PP,20.3,71,6,age = 90,,,,,,,,,,,,,,
14,7,13.61,T,C,4,PP,14.5,,,,,,,,,,,,,,,,,
14,7,13.61,R,C,,WJ,1,6,90,,1,,,,,,,,,,,,,
14,7,13.61,V,C,,G,,,,80,,,,,,,,,,,,,,
14,7,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14,8,13.61,T,C,1,PP ,16,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,2,PP ,17,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,3,PP ,19,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,4,PP ,18,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,5,WJ,16,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,6,PP,15.5,,,,,,,,,,,,,,,,,
14,8,13.61,T,C,7,PP,17.9,,,,,,,,,,,,,,,,,
14,8,13.61,R,C,,,,,,,1,,,,,,,,,,,,,
14,8,13.61,V,C,,G,,,,10,,,,,,,,,,,,,,
14,8,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14,8,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
14.1,9,13.61,T,M,1,PP,20,83,70,,,,E4,36,P5,16,,,,,,,,
14.1,9,13.61,T,C,2,WJ,12,45,80,,,,,,,,,,,,,,,
14.1,9,13.61,T,C,3,WJ,9,37,80,,,,,,,,,,,,,,,
14.1,9,13.61,T,C,4,WJ,8,36,80,,,,,,,,,,,,,,,
14.1,9,13.61,T,M,5,PP,23,80,70,,,,E4,36,P5,16,,,,,,,,
14.1,9,13.61,T,M,6,PP,13.6,50,70,,,,ZZ,16,,,,,,,99,,,
14.1,9,13.61,R,C,,,,,,,1,,,,,,,,,,,,,
14.1,9,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
14.1,9,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14.1,9,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
14,10,13.61,T,C,1,PP ,17,,,,,,,,,,,,,5,,,,
14,10,13.61,T,C,2,PP ,17,,,,,,,,,,,,,,,,,
14,10,13.61,T,C,3,PP ,15,,,,,,,,,,,,,,,,,
14,10,13.61,T,C,4,PP,13.5,,,,,,,,,,,,,,,,,
14,10,13.61,T,C,5,PP,16,,,,,,,,,,,,,,,,,
14,10,13.61,R,C,,PP,0,2,90,,1,,,,,,,,,,,,,
14,10,13.61,V,C,,G,,,,40,,,,,,,,,,,,,,
14,10,13.61,V,C,,H,,,,0,,,,,,,,,,,,,,
14,10,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
14,11,13.61,T,C,1,PP ,17,,,,,,,,,,,,,,,,,
14,11,13.61,T,C,2,PP ,11,,,,,,,,,,,,,,,,,
14,11,13.61,T,C,3,PP ,11,,,,,,,,,,,,,,,,,
14,11,13.61,T,C,4,PP ,12,,,,,,,,,,,,,,,,,
14,11,13.61,T,C,5,PP ,13,,,,,,,,,,,,,,,,,
14,11,13.61,R,C,,WJ,0,1,90,,1,,,,,,,,,,,,,
14,11,13.61,V,C,,G,,,,5,,,,,,,,,,,,,,
14,11,13.61,V,C,,H,,,,5,,,,,,,,,,,,,,
14,11,13.61,V,C,,S,,,,10,,,,,,,,,,,,,,
14,12,13.61,T,C,1,WJ,12,36,80,,,,,,,,,,,,,,,
14,12,13.61,T,M,2,PP,23,80,50,,,,P4,16,ZZ,6,E4,32,,,,,,
14,12,13.61,T,M,3,PP,26,103,70,,,,ZZ,16,E4,37,P5,16,,,,,,
14,12,13.61,T,M,4,PP,24,95,50,,,,E4,32,P5,16,ZZ,6,PWD,16,,,,
14,12,13.61,T,M,5,PP,14,76,60,,,,P5,16,E4,32,,,,,,,,
14,12,13.61,T,M,6,PP,23.5,87,60,,,,P5,24,,,,,,,,,,
